Rivolto Air Base,Rivolto,Italy,45.9787,13.0493,it
Forlì Airport,Forli,Italy,44.1948,12.0701,it
Ghedi Air Base,Ghedi,Italy,45.4322,10.2677,it
Verona-Boscomantico Airport,Verona,Italy,45.472,10.9279,it
Brescia Airport,Brescia,Italy,45.4289,10.3306,it
Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,45.8275,13.4722,it
Federico Fellini International Airport,Rimini,Italy,44.0203,12.6117,it
Istrana Air Base,Treviso,Italy,45.6849,12.0829,it
Vicenza Airport,Vicenza,Italy,45.5734,11.5295,it
Padova Airport,Padova,Italy,45.3958,11.8479,it
Verona Villafranca Airport,Villafranca,Italy,45.3957,10.8885,it
Venice Marco Polo Airport,Venice,Italy,45.5053,12.3519,it
Siena-Ampugnano Airport,Siena,Italy,43.2563,11.255,it
Ciampino–G. B. Pastine International Airport,Rome,Italy,41.7994,12.5949,it
Pratica Di Mare Air Base,Pratica Di Mare,Italy,41.6545,12.4452,it
Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8003,12.2389,it
Guidonia Air Base,Guidonia,Italy,41.9903,12.7408,it
Marina Di Campo Airport,Marina Di Campo,Italy,42.7603,10.2394,it
Latina Air Base,Latina,Italy,41.5424,12.909,it
Grazzanise Air Base,Grazzanise,Italy,41.0608,14.0819,it
Naples International Airport,Naples,Italy,40.886,14.2908,it
Pisa International Airport,Pisa,Italy,43.6839,10.3927,it
Peretola Airport,Florence,Italy,43.81,11.2051,it
Grosseto Air Base,Grosseto,Italy,42.7597,11.0719,it
Urbe Airport,Rome,Italy,41.9519,12.4989,it
Viterbo Airport,Viterbo,Italy,42.4302,12.0642,it
Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,43.0959,12.5132,it
Ancona Falconara Airport,Ancona,Italy,43.6163,13.3623,it
Aosta Airport,Aosta,Italy,45.7385,7.36872,it
Salerno Costa d'Amalfi Airport,Salerno,Italy,40.6204,14.9113,it
Venice-Lido Airport,Venice,Italy,45.4283,12.3881,it
Oristano-Fenosu Airport,Oristano,Italy,39.8953,8.64266,it
Como (Idroscalo - Water Ad) Hidroport,Como,Italy,45.8147,9.06972,it
Comiso Airport,Comiso,Italy,36.9946,14.6072,it
Trento-Mattarello Airport,Trento (TN),Italy,46.0214,11.1242,it
Alessandria Airport,Alessandria,Italy,44.9252,8.62513,it
Biella-Cerrione Airport,Biella (BI),Italy,45.4953,8.10278,it
Vercelli Airport,Vercelli,Italy,45.3102,8.41794,it
Casale Monferrato Airport,Casale Monferrato,Italy,45.1112,8.45603,it
Varese-Venegono Airport,Varese,Italy,45.7422,8.88823,it
Novi Ligure Airport,Novi Ligure,Italy,44.78,8.78639,it
Sarzana-Luni Air Base,Sarzana (SP),Italy,44.088,9.98795,it
Reggio Emilia Airport,Reggio Emilia,Italy,44.6983,10.6628,it
Boscobel Aerodrome,Ocho Rios,Jamaica,18.4042,-76.969,jm
Norman Manley International Airport,Kingston,Jamaica,17.9357,-76.7875,jm
Sangster International Airport,Montego Bay,Jamaica,18.5037,-77.9134,jm
Ken Jones Airport,Port Antonio,Jamaica,18.1988,-76.5345,jm
Tinson Pen Airport,Kingston,Jamaica,17.9886,-76.8238,jm
Negril Airport,Negril,Jamaica,18.3428,-78.3321,jm
Narita International Airport,Tokyo,Japan,35.7647,140.386,jp
Matsumoto Airport,Matsumoto,Japan,36.1668,137.923,jp
Hyakuri Airport,Ibaraki,Japan,36.1811,140.415,jp
Minami Torishima Airport,Minami Tori Shima,Japan,24.2897,153.979,jp
Iwo Jima Airport,Iwojima,Japan,24.784,141.323,jp
Nanki Shirahama Airport,Nanki-shirahama,Japan,33.6622,135.364,jp
Kohnan Airport,Kohnan,Japan,34.5908,133.933,jp
Tokachi-Obihiro Airport,Obihiro,Japan,42.7333,143.217,jp
New Chitose Airport,Sapporo,Japan,42.7752,141.692,jp
Hakodate Airport,Hakodate,Japan,41.77,140.822,jp
Chitose Air Base,Chitose,Japan,42.7945,141.666,jp
Memanbetsu Airport,Memanbetsu,Japan,43.8806,144.164,jp
Nakashibetsu Airport,Nakashibetsu,Japan,43.5775,144.96,jp
Tokachi Airport,Tokachi,Japan,42.8905,143.158,jp
Wakkanai Airport,Wakkanai,Japan,45.4042,141.801,jp
Iki Airport,Iki,Japan,33.749,129.785,jp
Yamaguchi Ube Airport,Yamaguchi,Japan,33.93,131.279,jp
Tsushima Airport,Tsushima,Japan,34.2849,129.331,jp
Monbetsu Airport,Monbetsu,Japan,44.3039,143.404,jp
Asahikawa Airport,Asahikawa,Japan,43.6708,142.447,jp
Okushiri Airport,Okushiri,Japan,42.0717,139.433,jp
Rishiri Airport,Rishiri Island,Japan,45.242,141.186,jp
Ashiya Airport,Ashiya,Japan,33.8831,130.653,jp
Yakushima Airport,Yakushima,Japan,30.3856,130.659,jp
Fukue Airport,Fukue,Japan,32.6663,128.833,jp
Fukuoka Airport,Fukuoka,Japan,33.5859,130.451,jp
New Tanegashima Airport,Tanegashima,Japan,30.6051,130.991,jp
Kagoshima Airport,Kagoshima,Japan,31.8034,130.719,jp
Miyazaki Airport,Miyazaki,Japan,31.8772,131.449,jp
Nyutabaru Airport,Nyutabaru,Japan,32.0836,131.451,jp
Oita Airport,Oita,Japan,33.4794,131.737,jp
Kitakyūshū Airport,Kitakyushu,Japan,33.8459,131.035,jp
Kumamoto Airport,Kumamoto,Japan,32.8373,130.855,jp
Nagasaki Airport,Nagasaki,Japan,32.9169,129.914,jp
Kanoya Airport,Kanoya,Japan,31.3676,130.845,jp
Tsuiki Air Field,Tsuiki,Japan,33.685,131.04,jp
Amami Airport,Amami,Japan,28.4306,129.713,jp
Okierabu Airport,Okierabu,Japan,27.4255,128.701,jp
Tokunoshima Airport,Tokunoshima,Japan,27.8364,128.881,jp
Fukui Airport,Fukui,Japan,36.1428,136.224,jp
Gifu Airport,Gifu,Japan,35.3941,136.87,jp
Hamamatsu Airport,Hamamatsu,Japan,34.7502,137.703,jp
Komatsu Airport,Kanazawa,Japan,36.3946,136.407,jp
Oki Airport,Oki Island,Japan,36.1811,133.325,jp
Toyama Airport,Toyama,Japan,36.6483,137.188,jp
Shizuhama Airport,Yaizu,Japan,34.8128,138.298,jp
Hiroshima Airport,Hiroshima,Japan,34.4361,132.919,jp
Okayama Airport,Okayama,Japan,34.7569,133.855,jp
Izumo Airport,Izumo,Japan,35.4136,132.89,jp
Hofu Airport,Hofu,Japan,34.0347,131.549,jp
Miho Yonago Airport,Miho,Japan,35.4922,133.236,jp
Kōchi Ryōma Airport,Kochi,Japan,33.5461,133.669,jp
Matsuyama Airport,Matsuyama,Japan,33.8272,132.7,jp
Osaka International Airport,Osaka,Japan,34.7855,135.438,jp
Tottori Airport,Tottori,Japan,35.5301,134.167,jp
Tokushima Airport/JMSDF Air Base,Tokushima,Japan,34.1328,134.607,jp
Takamatsu Airport,Takamatsu,Japan,34.2142,134.016,jp
Yao Airport,Osaka,Japan,34.5963,135.603,jp
Ozuki Airport,Ozuki,Japan,34.0453,131.052,jp
Aomori Airport,Aomori,Japan,40.7347,140.691,jp
Yamagata Airport,Yamagata,Japan,38.4119,140.371,jp
Sado Airport,Sado,Japan,38.0602,138.414,jp
Hachinohe Airport,Hachinoe,Japan,40.5564,141.466,jp
Hanamaki Airport,Hanamaki,Japan,39.4286,141.135,jp
Akita Airport,Akita,Japan,39.6156,140.219,jp
Misawa Air Base,Misawa,Japan,40.7032,141.368,jp
Sendai Airport,Sendai,Japan,38.1397,140.917,jp
Matsushima Air Base,Matsushima,Japan,38.4049,141.22,jp
Atsugi Naval Air Facility,Atsugi,Japan,35.4546,139.45,jp
Tateyama Airport,Tateyama,Japan,34.9871,139.829,jp
Hachijojima Airport,Hachijojima,Japan,33.115,139.786,jp
Iruma Air Base,Iruma,Japan,35.8419,139.411,jp
Kisarazu Airport,Kisarazu,Japan,35.3983,139.91,jp
Shimofusa Airport,Shimofusa,Japan,35.7989,140.011,jp
Oshima Airport,Oshima,Japan,34.782,139.36,jp
Kastner Army Heliport,Zama,Japan,35.5138,139.394,jp
Tokyo Haneda International Airport,Tokyo,Japan,35.5523,139.78,jp
Yokota Air Base,Yokota,Japan,35.7485,139.348,jp
Naha Airport,Okinawa,Japan,26.1958,127.646,jp
Ie Shima Auxiliary Air Base,Iejima,Japan,26.7258,127.765,jp
Kadena Air Base,Kadena,Japan,26.3556,127.768,jp
New Ishigaki Airport,Ishigaki,Japan,24.3964,124.245,jp
Kumejima Airport,Kumejima,Japan,26.3635,126.714,jp
Minami-Daito Airport,Minami Daito,Japan,25.8465,131.263,jp
Miyako Airport,Miyako,Japan,24.7828,125.295,jp
Kitadaito Airport,Kitadaito,Japan,25.9447,131.327,jp
Shimojishima Airport,Shimojishima,Japan,24.8267,125.145,jp
Tarama Airport,Tarama,Japan,24.6539,124.675,jp
Yoron Airport,Yoron,Japan,27.044,128.402,jp
Futenma Marine Corps Air Station,Futema,Japan,26.2743,127.756,jp
Yonaguni Airport,Yonaguni Jima,Japan,24.4669,122.978,jp
Noto Airport,Wajima,Japan,37.2931,136.962,jp
Chubu Centrair International Airport,Nagoya,Japan,34.8584,136.805,jp
Kobe Airport,Kobe,Japan,34.6328,135.224,jp
Kansai International Airport,Osaka,Japan,34.4273,135.244,jp
Niigata Airport,Niigata,Japan,37.9559,139.121,jp
Kushiro Airport,Kushiro,Japan,43.041,144.193,jp
Okadama Airport,Sapporo,Japan,43.1174,141.381,jp
Saga Airport,Saga,Japan,33.1497,130.302,jp
Nagoya Airport,Nagoya,Japan,35.255,136.924,jp
Iwami Airport,Iwami,Japan,34.6764,131.79,jp
Fukushima Airport,Fukushima,Japan,37.2274,140.431,jp
Odate Noshiro Airport,Odate Noshiro,Japan,40.1919,140.371,jp
Shonai Airport,Shonai,Japan,38.8122,139.787,jp
Miyakejima Airport,Miyakejima,Japan,34.0736,139.56,jp
Niijima Airport,Niijima,Japan,34.3694,139.269,jp
Tajima Airport,Toyooka,Japan,35.5128,134.787,jp
Amakusa Airport,Amakusa,Japan,32.4825,130.159,jp
Kikai Airport,Kikai,Japan,28.3213,129.928,jp
Aguni Airport,Aguni,Japan,26.5925,127.241,jp
Hiroshimanishi Airport,Hiroshima,Japan,34.3669,132.414,jp
Akeno Airport,Akeno,Japan,34.5333,136.672,jp
Kerama Airport,Kerama,Japan,26.1683,127.293,jp
Kamigoto Airport,Shin-kamigoto,Japan,33.0131,129.192,jp
Ojika Airport,Odika,Japan,33.1908,129.09,jp
Chofu Airport,Tokyo,Japan,35.6717,139.528,jp
Hateruma Airport,Taketomi,Japan,24.0589,123.806,jp
Asahikawa Airfield,,Japan,43.7947,142.365,jp
Iwakuni Marine Corps Air Station,Iwakuni,Japan,34.1439,132.236,jp
Utsunomiya Airport,,Japan,36.5145,139.871,jp
Ie Jima Airport,Ie,Japan,26.722,127.785,jp
Kozushima Airport,Kozushima,Japan,34.19,139.134,jp
Kenebetsu JASDF Airfield,Kenebetsu,Japan,43.4252,144.741,jp
Jersey Airport,Jersey,Jersey,49.2079,-2.19551,je
Johnston Atoll Airport,Johnston Island,Johnston Atoll,16.7286,-169.534,
Queen Alia International Airport,Amman,Jordan,31.7226,35.9932,jo
Amman-Marka International Airport,Amman,Jordan,31.9727,35.9916,jo
Aqaba King Hussein International Airport,Aqaba,Jordan,29.6116,35.0181,jo
Prince Hassan Air Base,Hotel Four,Jordan,32.1607,37.1494,jo
King Hussein Air College,Mafraq,Jordan,32.3564,36.2592,jo
Muwaffaq Salti Air Base,AZRAQ,Jordan,31.8256,36.782,jo
Almaty Airport,Alma-ata,Kazakhstan,43.3521,77.0405,kz
Balkhash Airport,Balkhash,Kazakhstan,46.8933,75.005,kz
Astana International Airport,Tselinograd,Kazakhstan,51.0222,71.4669,kz
Taraz Airport,Dzhambul,Kazakhstan,42.8536,71.3036,kz
Shymkent Airport,Chimkent,Kazakhstan,42.3642,69.4789,kz
Uralsk Airport,Uralsk,Kazakhstan,51.1508,51.5431,kz
Pavlodar Airport,Pavlodar,Kazakhstan,52.195,77.0739,kz
Semipalatinsk Airport,Semiplatinsk,Kazakhstan,50.3513,80.2344,kz
Aktobe Airport,Aktyubinsk,Kazakhstan,50.2458,57.2067,kz
Atyrau Airport,Atyrau,Kazakhstan,47.1219,51.8214,kz
Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,44.7069,65.5925,kz
Aktau Airport,Aktau,Kazakhstan,43.8601,51.092,kz
Sary-Arka Airport,Karaganda,Kazakhstan,49.6708,73.3344,kz
Kokshetau Airport,Kokshetau,Kazakhstan,53.3291,69.5946,kz
Petropavlosk South Airport,Petropavlosk,Kazakhstan,54.7747,69.1839,kz
Zhezkazgan Airport,Zhezkazgan,Kazakhstan,47.7083,67.7333,kz
Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,50.0366,82.4942,kz
Kostanay West Airport,Kostanay,Kazakhstan,53.2069,63.5503,kz
Arkalyk North Airport,Arkalyk,Kazakhstan,50.3186,66.9528,kz
Ak Bashat Airport,Taldykorgan,Kazakhstan,42.8896,73.602,kz
Krainiy Airport,Baikonur,Kazakhstan,45.622,63.2108,kz
Ekibastuz Airport,Ekibastuz,Kazakhstan,51.591,75.215,kz
Yubileyniy Airfield,Baikonur,Kazakhstan,46.055,63.25,kz
Ayaguz Airport,Ayaguz,Kazakhstan,47.9186,80.4528,kz
Chelkar Airport,Chelkar,Kazakhstan,47.905,59.62,kz
Urzhar Airport,Urzhar,Kazakhstan,47.0911,81.6652,kz
Eldoret International Airport,Eldoret,Kenya,0.404458,35.2389,ke
Kakamega Airport,Kakamega,Kenya,0.271342,34.7873,ke
Kisumu Airport,Kisumu,Kenya,-0.086139,34.7289,ke
Kitale Airport,Kitale,Kenya,0.971989,34.9586,ke
Lodwar Airport,Lodwar,Kenya,3.12197,35.6087,ke
Manda Airstrip,Lamu,Kenya,-2.25242,40.9131,ke
Mombasa Moi International Airport,Mombasa,Kenya,-4.03483,39.5942,ke
Naivasha Airport,Naivasha,Kenya,-0.787953,36.4335,ke
Nairobi Wilson Airport,Nairobi,Kenya,-1.32172,36.8148,ke
Moi Air Base,Nairobi,Kenya,-1.27727,36.8623,ke
Wajir Airport,Wajir,Kenya,1.73324,40.0916,ke
Jomo Kenyatta International Airport,Nairobi,Kenya,-1.31924,36.9278,ke
Amboseli Airport,Amboseli National Park,Kenya,-2.64505,37.2531,ke
Lokichoggio Airport,Lokichoggio,Kenya,4.20412,34.3482,ke
Malindi Airport,Malindi,Kenya,-3.22931,40.1017,ke
Nanyuki Airport,Nanyuki,Kenya,-0.0623989,37.041,ke
Buffalo Spring,Samburu South,Kenya,0.530583,37.5342,ke
Burnet Municipal Kate Craddock Field,Bamburi,Kenya,30.7389,-98.2386,ke
Mara Serena Lodge Airstrip,Masai Mara,Kenya,-1.40611,35.0081,ke
Mulika Lodge Airport,Meru National Park,Kenya,0.165083,38.1951,ke
Keekorok Airport,Keekorok,Kenya,-1.583,35.25,ke
Ukunda Airstrip,Ukunda,Kenya,-4.29333,39.5711,ke
Moyale Airport,Moyale,Kenya,3.46972,39.1014,ke
Bungoma Airport,Bungoma,Kenya,0.576208,34.5535,ke
Bura East Airport,Bura,Kenya,-1.1,39.95,ke
Busia Airport,Busia,Kenya,0.457085,34.1303,ke
Embu Airport,Embu,Kenya,-0.57327,37.4973,ke
Garba Tula Airport,Garba Tula,Kenya,0.533333,38.5167,ke
Garissa Airport,Garissa,Kenya,-0.463508,39.6483,ke
Hola Airport,Hola,Kenya,-1.522,40.004,ke
Homa Bay Airport,Homa Bay,Kenya,-0.6,34.467,ke
Isiolo Airport,Isiolo,Kenya,0.338171,37.5917,ke
Kericho Airport,Kericho,Kenya,-0.3899,35.2421,ke
Kilaguni Airport,Kilaguni,Kenya,-2.91061,38.0652,ke
Nyeri Airport,NYERI,Kenya,-0.364414,36.9785,ke
Bonriki International Airport,Tarawa,Kiribati,1.38164,173.147,ki
Tabiteuea North Airport,Tabiteuea North,Kiribati,-1.22447,174.776,ki
Canton Island Airport,Canton Island,Kiribati,-2.76812,-171.71,ki
Cassidy International Airport,Kiritimati,Kiribati,1.98616,-157.35,ki
Abaiang Airport,Abaiang Atoll,Kiribati,1.79861,173.041,ki
Marakei Airport,Marakei,Kiribati,2.05861,173.271,ki
Abemama Atoll Airport,Abemama,Kiribati,0.490833,173.829,ki
Buariki Airport,Buariki,Kiribati,0.185278,173.637,ki
Kuria Airport,Kuria,Kiribati,0.218611,173.442,ki
Arorae Island Airport,Arorae,Kiribati,-2.61611,176.803,ki
Tamana Island Airport,Tamana,Kiribati,-2.48583,175.97,ki
Beru Airport,Beru Island,Kiribati,-1.35472,176.007,ki
Nikunau Airport,Nikunau,Kiribati,-1.31444,176.41,ki
Butaritari Atoll Airport,Butaritari,Kiribati,3.08583,172.811,ki
Makin Island Airport,Makin,Kiribati,3.37444,172.992,ki
Maiana Airport,Maiana,Kiribati,1.00361,173.031,ki
Nonouti Airport,Nonouti,Kiribati,-0.639722,174.428,ki
Tabiteuea South Airport,Tabiteuea,Kiribati,-1.47444,175.064,ki
Kuwait International Airport,Kuwait,Kuwait,29.2266,47.9689,kw
Ali Al Salem Air Base,Kuwait,Kuwait,29.3467,47.5208,kw
Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,28.9348,47.7919,kw
Manas International Airport,Bishkek,Kyrgyzstan,43.0613,74.4776,kg
Osh Airport,Osh,Kyrgyzstan,40.609,72.7933,kg
Batken Airport,Batken,Kyrgyzstan,40.0429,70.8378,kg
Issyk-Kul International Airport,Tamchy,Kyrgyzstan,42.5879,76.713,kg
Kant Air Base,Kant,Kyrgyzstan,42.8532,74.8465,kg
Kazarman Airport,Kazarman,Kyrgyzstan,41.4103,74.0444,kg
Kerben Airport,Kerben,Kyrgyzstan,41.4845,71.7337,kg
Naryn Airport,Naryn,Kyrgyzstan,41.4415,76.1306,kg
Jalal-Abad Airport,Jalal-Abad,Kyrgyzstan,40.9444,72.9778,kg
Luang Phabang International Airport,Luang Prabang,Laos,19.8973,102.161,la
Pakse International Airport,Pakse,Laos,15.1321,105.781,la
Phonesavanh Airport,Phong Savanh,Laos,19.4549,103.218,la
Savannakhet Airport,Savannakhet,Laos,16.5566,104.76,la
Sam Neua Airport,Sam Neua,Laos,20.4184,104.067,la
Wattay International Airport,Vientiane,Laos,17.9883,102.563,la
Xieng Khouang Airport,Phon Savan,Laos,19.45,103.158,la
Luang Namtha Airport,Luang Namtha,Laos,20.967,101.4,la
Oudomsay Airport,Muang Xay,Laos,20.6827,101.994,la
Ban Huoeisay Airport,Huay Xai,Laos,20.2573,100.437,la
Saravane Airport,Saravane,Laos,15.7094,106.411,la
Attopeu Airport,Attopeu,Laos,14.8147,106.822,la
Boun Neau Airport,Phongsaly,Laos,21.6475,101.9,la
Sayaboury Airport,Sainyabuli,Laos,19.2436,101.709,la
Liepāja International Airport,Liepaja,Latvia,56.5175,21.0969,lv
Riga International Airport,Riga,Latvia,56.9236,23.9711,lv
Ventspils International Airport,Ventspils,Latvia,57.3578,21.5442,lv
Rumbula Air Base,Riga,Latvia,56.8833,24.2267,lv
Daugavpils Intrenational Airport,Daugavpils,Latvia,55.9447,26.665,lv
Jēkabpils Air Base,Jēkabpils,Latvia,56.5347,25.8925,lv
Jūrmala Airport,Tukums,Latvia,56.9422,23.2239,lv
Beirut Rafic Hariri International Airport,Beirut,Lebanon,33.8209,35.4884,lb
Rene Mouawad Air Base,Kleiat,Lebanon,34.5893,36.0113,lb
Rayak Air Base,Rayak,Lebanon,33.8508,35.9877,lb
Moshoeshoe I International Airport,Maseru,Lesotho,-29.4623,27.5525,ls
Mejametalana Airbase,Maseru,Lesotho,-29.3041,27.5035,ls
Mantsonyane Airport,Mantsonyane,Lesotho,-29.5461,28.271,ls
Spriggs Payne Airport,Monrovia,Liberia,6.28906,-10.7587,lr
Roberts International Airport,Monrovia,Liberia,6.23379,-10.3623,lr
Cape Palmas Airport,Greenville,Liberia,4.37902,-7.69695,lr
Bu Attifel Airport,Buattifel,Libya,28.7954,22.0809,ly
Warehouse 59e Airport,Giallo,Libya,28.6385,21.438,ly
Ghat Airport,Ghat,Libya,25.1456,10.1426,ly
Kufra Airport,Kufra,Libya,24.1787,23.314,ly
Benina International Airport,Benghazi,Libya,32.0968,20.2695,ly
Sabha Airport,Sebha,Libya,26.987,14.4725,ly
Tripoli International Airport,Tripoli,Libya,32.6635,13.159,ly
Marsa Brega Airport,Marsa Brega,Libya,30.3781,19.5764,ly
Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,30.5,18.5272,ly
Hon Airport,Hon,Libya,29.1101,15.9656,ly
Dahra Airport,Dahra,Libya,29.4726,17.9349,ly
Ghadames East Airport,Ghadames,Libya,30.1517,9.71531,ly
Zella 74 Airport,Zella 74,Libya,28.5899,17.2939,ly
Gardabya Airport,Sirt,Libya,31.0635,16.595,ly
Gamal Abdel Nasser Airport,Tobruk,Libya,31.861,23.907,ly
Mitiga Airport,Tripoli,Libya,32.8941,13.276,ly
La Abraq Airport,Al Bayda',Libya,32.7887,21.9643,ly
Alzintan Airport,Zintan,Libya,31.7749,12.2501,ly
Šiauliai International Airport,Siauliai,Lithuania,55.8939,23.395,lt
Barysiai Airport,Barysiai,Lithuania,56.0706,23.5581,lt
Kaunas International Airport,Kaunas,Lithuania,54.9639,24.0848,lt
S. Darius and S. Girėnas Airfield,Kaunas,Lithuania,54.8798,23.8815,lt
Palanga International Airport,Palanga,Lithuania,55.9732,21.0939,lt
Vilnius International Airport,Vilnius,Lithuania,54.6341,25.2858,lt
Panevėžys Air Base,Panevezys,Lithuania,55.7294,24.4608,lt
Paluknys Airport,Paluknys,Lithuania,54.4848,24.9874,lt
Kėdainiai Air Base,Kėdainiai,Lithuania,55.3117,23.9564,lt
Klaipėda Airport,Klaipeda,Lithuania,55.7119,21.2428,lt
Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,lu
Macau International Airport,Macau,Macau,22.1496,113.592,mo
Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,41.18,20.7423,
Skopje Alexander the Great Airport,Skopje,Macedonia,41.9616,21.6214,
Ivato Airport,Antananarivo,Madagascar,-18.7969,47.4788,mg
Miandrivazo Airport,Miandrivazo,Madagascar,-19.5628,45.4508,mg
Sainte Marie Airport,Sainte Marie,Madagascar,-17.0939,49.8158,mg
Toamasina Airport,Toamasina,Madagascar,-18.1095,49.3925,mg
Morondava Airport,Morondava,Madagascar,-20.2847,44.3176,mg
Arrachart Airport,Antsiranana,Madagascar,-12.3494,49.2917,mg
Mananara Nord Airport,Mananara,Madagascar,-16.1639,49.7738,mg
Andapa Airport,Andapa,Madagascar,-14.6517,49.6206,mg
Ambilobe Airport,Ambilobe,Madagascar,-13.1884,48.988,mg
Antsirabato Airport,Antalaha,Madagascar,-14.9994,50.3202,mg
Analalava Airport,Analalava,Madagascar,-14.6297,47.7638,mg
Amborovy Airport,Mahajanga,Madagascar,-15.6668,46.3512,mg
Fascene Airport,Nosy-be,Madagascar,-13.3121,48.3148,mg
Besalampy Airport,Besalampy,Madagascar,-16.7445,44.4825,mg
Maroantsetra Airport,Maroantsetra,Madagascar,-15.4367,49.6883,mg
Sambava Airport,Sambava,Madagascar,-14.2786,50.1747,mg
Vohimarina Airport,Vohemar,Madagascar,-13.3758,50.0028,mg
Ambalabe Airport,Antsohihy,Madagascar,-14.8988,47.9939,mg
Ampampamena Airport,Ampampamena,Madagascar,-13.4848,48.6327,mg
Tôlanaro Airport,Tolagnaro,Madagascar,-25.0381,46.9561,mg
Fianarantsoa Airport,Fianarantsoa,Madagascar,-21.4416,47.1117,mg
Farafangana Airport,Farafangana,Madagascar,-22.8053,47.8206,mg
Manakara Airport,Manakara,Madagascar,-22.1197,48.0217,mg
Mananjary Airport,Mananjary,Madagascar,-21.2018,48.3583,mg
Morombe Airport,Morombe,Madagascar,-21.7539,43.3755,mg
Toliara Airport,Toliara,Madagascar,-23.3834,43.7285,mg
Antsalova Airport,Antsalova,Madagascar,-18.7013,44.6149,mg
Ankavandra Airport,Ankavandra,Madagascar,-18.805,45.2735,mg
Belo sur Tsiribihina Airport,Belo sur Tsiribihina,Madagascar,-19.6867,44.5419,mg
Maintirano Airport,Maintirano,Madagascar,-18.05,44.033,mg
Morafenobe Airport,Morafenobe,Madagascar,-17.8501,44.9205,mg
Tambohorano Airport,Tambohorano,Madagascar,-17.4761,43.9728,mg
Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,-18.7597,46.0541,mg
Ambatondrazaka Airport,Ambatondrazaka,Madagascar,-17.7954,48.4426,mg
Port Bergé Airport,Port Bergé,Madagascar,-15.5843,47.6236,mg
Ambanja Airport,Ambanja,Madagascar,-13.6457,48.4594,mg
Soalala Airport,Soalala,Madagascar,-16.1017,45.3588,mg
Mampikony Airport,Mampikony,Madagascar,-16.0723,47.6442,mg
Nasa Shuttle Landing Facility Airport,Tsaratanana,Madagascar,28.615,-80.6945,mg
Mandritsara Airport,Mandritsara,Madagascar,-15.833,48.8333,mg
Manja Airport,Manja,Madagascar,-21.4261,44.3165,mg
Antsirabe Airport,Antsirabe,Madagascar,-19.8392,47.0637,mg
Bekily Airport,Bekily,Madagascar,-24.2357,45.3045,mg
Chileka International Airport,Blantyre,Malawi,-15.6791,34.974,mw
Karonga Airport,Karonga,Malawi,-9.95357,33.893,mw
Kasungu Airport,Kasungu,Malawi,-13.0146,33.4686,mw
Lilongwe International Airport,Lilongwe,Malawi,-13.7894,33.781,mw
Mzuzu Airport,Mzuzu,Malawi,-11.4447,34.0118,mw
Club Makokola Airport,Club Makokola,Malawi,-14.3069,35.1325,mw
Likoma Island Airport,Likoma Island,Malawi,-12.0758,34.7372,mw
Mangochi Airport,Mangochi,Malawi,-14.483,35.267,mw
Monkey Bay Airport,Monkey Bay,Malawi,-14.0836,34.9197,mw
Dwangwa Airport,Dwangwa,Malawi,-12.5183,34.1319,mw
Bintulu Airport,Bintulu,Malaysia,3.12385,113.02,my
Kuching International Airport,Kuching,Malaysia,1.4847,110.347,my
Limbang Airport,Limbang,Malaysia,4.8083,115.01,my
Marudi Airport,Marudi,Malaysia,4.17898,114.329,my
Miri Airport,Miri,Malaysia,4.32201,113.987,my
Sibu Airport,Sibu,Malaysia,2.2616,111.985,my
Lahad Datu Airport,Lahad Datu,Malaysia,5.03225,118.324,my
Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,5.93721,116.051,my
Labuan Airport,Labuan,Malaysia,5.30068,115.25,my
Tawau Airport,Tawau,Malaysia,4.32016,118.128,my
Kluang Airport,Kluang,Malaysia,2.04139,103.307,my
Sultan Abdul Halim Airport,Alor Setar,Malaysia,6.18967,100.398,my
Butterworth Airport,Butterworth,Malaysia,5.46592,100.391,my
Sultan Ismail Petra Airport,Kota Bahru,Malaysia,6.16685,102.293,my
Kuantan Airport,Kuantan,Malaysia,3.77539,103.209,my
Kerteh Airport,Kerteh,Malaysia,4.53722,103.427,my
Simpang Airport,Simpang,Malaysia,3.11225,101.703,my
Sultan Azlan Shah Airport,Ipoh,Malaysia,4.56797,101.092,my
Senai International Airport,Johor Bahru,Malaysia,1.64131,103.67,my
Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.74558,101.71,my
Langkawi International Airport,Langkawi,Malaysia,6.32973,99.7287,my
Malacca Airport,Malacca,Malaysia,2.26336,102.252,my
Sultan Mahmud Airport,Kuala Terengganu,Malaysia,5.38264,103.103,my
Penang International Airport,Penang,Malaysia,5.29714,100.277,my
Pulau Tioman Airport,Tioman,Malaysia,2.81818,104.16,my
Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,3.13058,101.549,my
